Year,Type,Country,Sex,Age,Fatal,Species
1969,Provoked,USA,Male,28.0,No,nan
1969,Unprovoked,AUSTRALIA,Male,15.0,No,nan
1969,Unprovoked,USA,Male,22.0,,nan
1969,Unprovoked,USA,Male,,No,>Unknown.4 m [8'] shark
1969,Unprovoked,USA,Male,,No,Oceanic whitetip shark
1969,Unprovoked,USA,Male,53.0,No,White Shark
1969,Unprovoked,USA,Male,,No,nan
1969,Provoked,AUSTRALIA,Male,27.0,No,nan
1969,Invalid,BERMUDA,Male,35.0,,Shark involvement suspected but not confirmed
1969,Unprovoked,USA,Male,13.0,No,4' shark
1969,Unprovoked,0,Male,25.0,No,nan
1969,Provoked,ENGLAND,Male,,No,nan
1969,Provoked,USA,Male,13.0,No,Nurse Shark
1969,Unprovoked,USA,Male,,No,White Shark
1968,Invalid,USA,Male,28.0,No,nan
1968,Unprovoked,ENGLAND,Male,,No,Blue
1968,Invalid,TANZANIA,,,Yes,Shark involvement not confirmed
1968,Unprovoked,PAPUA NEW GUINEA,Male,17.0,No,nan
1968,Unprovoked,USA,Male,10.0,No,Unknown.7 m [9'] silky shark
1968,Unprovoked,AUSTRALIA,Male,21.0,No,Bronze Whaler Shark
1968,Unprovoked,PAPUA NEW GUINEA,Male,7.0,Yes,nan
1968,Provoked,AUSTRALIA,Male,47.0,No,Blue
1968,Unprovoked,SOUTH AFRICA,Male,35.0,No,Unknown.5 m to Unknown.8m [5' to 6'] shark
1968,Unprovoked,USA,Male,20.0,No,nan
1968,Unprovoked,COSTA RICA,Male,,Yes,nan
1968,Unprovoked,USA,Male,17.0,No,Bull Shark
1968,Unprovoked,AUSTRALIA,Female,14.0,No,nan
1968,Provoked,NEW ZEALAND,Female,,No,3' shark
1968,Unprovoked,AUSTRALIA,Male,26.0,No,Bronze Whaler Shark
1968,Unprovoked,AUSTRALIA,,,No,nan
1968,Unprovoked,MOZAMBIQUE,,24.0,No,nan
1968,Unprovoked,PAPUA NEW GUINEA,,13.0,Yes,nan
1968,Unprovoked,BAHAMAS,Male,17.0,No,Unknown.5 m to Unknown m [5' to 6.75'] Caribbean reef shark
1968,Invalid,USA,,,No,Nurse Shark
1968,Invalid,USA,,,,nan
1968,Unprovoked,USA,Male,17.0,No,nan
1968,Invalid,USA,Male,63.0,No,Shark involvement not confirmed
1968,Invalid,MEXICO,Male,43.0,No,Not authenticated
1968,Sea Disaster,PHILIPPINES,,,No,nan
1968,Unprovoked,BAHAMAS,Male,,Yes,nan
1968,Provoked,AUSTRALIA,Male,27.0,No,"Grey nurse shark, UnknownUnknown'"
1968,Unprovoked,NEW ZEALAND,Male,17.0,No,White Shark
1968,Unprovoked,AUSTRALIA,Male,,No,White Shark
1968,Unprovoked,SOUTH AFRICA,Male,28.0,No,"Unknown scalloped hammerhead sharks, Unknown.5 m & Unknown.8 m [5' & 6']"
1968,Invalid,SOUTH AFRICA,Male,30.0,No,nan
1968,Boat,SOUTH AFRICA,Male,22.0,No,9Unknown-kg blackfin shark
1968,Invalid,SOUTH AFRICA,Male,,No,nan
1968,Provoked,BAHAMAS,Male,,No,nan
1968,Unprovoked,USA,Male,,No,3 m [UnknownUnknown'] bull shark
1968,Provoked,AUSTRALIA,Male,16.0,No,nan
1968,Invalid,USA,,,,Shark involvement not confirmed
1968,Unprovoked,COLUMBIA,Male,18.0,No,Unknown m shark
1968,Unprovoked,NEW ZEALAND,Male,24.0,Yes,White Shark
1968,Unprovoked,USA,Male,33.0,No,nan
1968,Unprovoked,USA,Male,25.0,No,White Shark
1968,Unprovoked,USA,Male,33.0,No,4m [Unknown3'] shark
1968,Unprovoked,MALAYSIA,,41.0,No,nan
1968,Unprovoked,FRENCH POLYNESIA,Male,12.0,No,nan
1968,Unprovoked,USA,Male,15.0,No,nan
1968,Unprovoked,USA,,,No,a small hammerhead shark
1967,Unprovoked,USA,Male,15.0,No,Nurse Shark
1967,Unprovoked,BAHAMAS,Male,41.0,No,Unknown.5 m to Unknown.8 m [5' to 6'] sandbar shark
1967,Unprovoked,SENEGAL,Male,,No,Unknown.8 m shark
1967,Unprovoked,USA,Male,20.0,No,nan
1967,Unprovoked,TURKEY,Male,36.0,Yes,nan
1967,Invalid,USA,Male,18.0,No,nan
1967,Provoked,USA,Male,26.0,No,Nurse Shark
1967,Provoked,ITALY,Male,,No,White Shark
1967,Provoked,AUSTRALIA,Male,30.0,No,Bronze Whaler Shark
1967,Provoked,AUSTRALIA,Male,22.0,No,Grey nurse shark
1967,Provoked,AUSTRALIA,Male,15.0,No,sand shark
1967,Provoked,NEW ZEALAND,Male,21.0,No,nan
1967,Unprovoked,SOUTH AFRICA,Male,32.0,No,White Shark
1967,Provoked,AUSTRALIA,Male,36.0,No,Grey nurse shark
1967,Invalid,AUSTRALIA,,,Yes,nan
1967,Unprovoked,NEW ZEALAND,Male,21.0,Yes,Thought to involve a white shark
1967,Unprovoked,PAPUA NEW GUINEA,Male,14.0,No,3.7 m [UnknownUnknown'] shark
1967,Sea Disaster,MEXICO,Male,,Yes,nan
1967,Boat,SOUTH AFRICA,,,No,White Shark
1967,Provoked,SOUTH AFRICA,Male,,No,Unknown.Unknown m [7'] sandtiger shark
1967,Unprovoked,MOZAMBIQUE,Male,31.0,No,nan
1967,Unprovoked,COLUMBIA,Male,,No,nan
1967,Invalid,AUSTRALIA,Male,,Yes,nan
1967,Provoked,UNITED KINGDOM,Male,60.0,No,nan
1967,Unprovoked,BERMUDA,Female,19.0,No,nan
1967,Unprovoked,MEXICO,,,Yes,nan
1967,Unprovoked,SOUTH AFRICA,Male,22.0,No,Unknown.5 m to Unknown.8 m [5' to 6'] shark
1967,Invalid,PAPUA NEW GUINEA,Male,32.0,No,Mako Shark
1967,Unprovoked,FIJI,Male,27.0,No,nan
1967,Unprovoked,AUSTRALIA,Male,59.0,Yes,nan
1967,Provoked,USA,Male,,No,nan
1967,Provoked,AUSTRALIA,Male,15.0,No,Grey nurse shark
1967,Unprovoked,AUSTRALIA,Male,18.0,No,Grey nurse shark
1967,Provoked,FIJI,Male,21.0,No,nan
1967,Sea Disaster,PHILIPPINES,,,Yes,nan
1967,Invalid,SOUTH AFRICA,Female,,Yes,nan
1967,Unprovoked,AUSTRALIA,Male,23.0,Yes,White Shark
1967,Unprovoked,USA,Male,19.0,No,small blacktip shark
1967,Invalid,USA,Male,,Yes,nan
1967,Provoked,ITALY,Male,21.0,,Unknown m shark
1967,Provoked,PAPUA NEW GUINEA,,,,nan
1967,Unprovoked,USA,,,No,nan
1967,Unprovoked,PAPUA NEW GUINEA,Male,,Yes,nan
1967,Unprovoked,PAPUA NEW GUINEA,Male,23.0,Yes,3.7 m [UnknownUnknown'] shark
1967,Provoked,USA,Male,24.0,No,5' blue shark
1967,Unprovoked,JAPAN,Male,19.0,Yes,nan
1967,Unprovoked,ITALY,Male,,No,nan
1967,Unprovoked,TONGA,Male,17.0,No,nan
1966,Sea Disaster,AUSTRALIA,Male,40.0,Yes,nan
1966,Sea Disaster,PHILIPPINES,Male,,Yes,nan
1966,Invalid,USA,Male,24.0,No,nan
1966,Sea Disaster,AUSTRALIA,Male,38.0,Yes,Believed white shark and other smaller species of sharks involved.
1966,Unprovoked,AUSTRALIA,Male,,No,Unknown.8 m [6'] shark
1966,Boat,CARIBBEAN SEA,,,No,nan
1966,Provoked,FRENCH POLYNESIA,Male,,No,nan
1966,Unprovoked,USA,Male,18.0,No,a small shark
1966,Provoked,USA,Male,18.0,No,Unknown.Unknown m [4'] hammerhead shark
1966,Provoked,USA,Male,15.0,No,"Local authorities speculated that the water was too cold for sharks, but a Unknown.Unknown m [7'], UnknownUnknownUnknown-lb pregnant sandbar shark was caught next day"
1966,Sea Disaster,AUSTRALIA,Male,,No,nan
1966,Invalid,USA,Male,46.0,No,nan
1966,Unprovoked,USA,Male,25.0,No,nan
1966,Unprovoked,USA,Male,29.0,No,White Shark
1966,Provoked,AUSTRALIA,,,No,White Shark
1966,Sea Disaster,SUDAN,Male,,Yes,nan
1966,Unprovoked,AUSTRALIA,Male,13.0,No,White Shark
1966,Provoked,SOUTH AFRICA,Male,33.0,No,Copper shark
1966,Sea Disaster,INDONESIA,,,Yes,nan
1966,Unprovoked,AUSTRALIA,Male,30.0,No,Wobbegong Shark
1966,Sea Disaster,COLUMBIA,,,Yes,Shark involvement not confirmed
1966,Unprovoked,SOUTH AFRICA,Male,16.0,No,Unknown.5 m to Unknown.8 m [5' to 6'] Zambesi shark
1966,Unprovoked,AUSTRALIA,Male,43.0,No,76 cm [Unknown.5'] carpet shark
1966,Unprovoked,SOUTH AFRICA,Male,15.0,No,Unknown.8 m to Unknown m [6' to 6'9] shark
1966,Unprovoked,TAIWAN,Male,20.0,Yes,nan
1966,Unprovoked,USA,Male,35.0,No,Hammer Head Shark
1966,Invalid,USA,Female,15.0,No,Shark involvement not confirmed
1966,Unprovoked,NEW ZEALAND,Female,15.0,Yes,nan
1966,Unprovoked,PAPUA NEW GUINEA,Female,25.0,Yes,nan
1966,Unprovoked,USA,Male,14.0,No,nan
1966,Unprovoked,AUSTRALIA,Male,43.0,No,Mako Shark
1966,Unprovoked,AUSTRALIA,Male,30.0,No,Unknown.Unknown m [7'] shark
1966,Provoked,USA,Male,34.0,No,4' shark
1966,Unprovoked,AUSTRALIA,Male,19.0,No,"Grey nurse shark, Unknown.5 m [5']"
1966,Unprovoked,SINGAPORE,Male,39.0,No,nan
1966,Unprovoked,AUSTRALIA,Male,29.0,No,Unknown.8 m [6'] shark
1966,Unprovoked,THAILAND,,28.0,,nan
1966,Unprovoked,PAPUA NEW GUINEA,Female,,Yes,3.7 m [UnknownUnknown'] shark
1966,Unprovoked,PAPUA NEW GUINEA,Female,13.0,Yes,3.7 m [UnknownUnknown'] shark
1966,Unprovoked,PAPUA NEW GUINEA,Female,8.0,Yes,3.7 m [UnknownUnknown'] shark
1966,Unprovoked,AUSTRALIA,Male,32.0,No,Bronze Whaler Shark
1966,Provoked,USA,Male,20.0,No,nan
1966,Invalid,AUSTRALIA,Male,,No,nan
1966,Provoked,AUSTRALIA,Male,,,nan
1966,Provoked,AUSTRALIA,Male,29.0,No,"Grey nurse shark, Unknown.5 m [5']"
1966,Provoked,USA,Male,14.0,No,Nurse Shark
1966,Unprovoked,CROATIA,Male,33.0,Yes,White Shark
1966,Invalid,BAHAMAS,Male,,No,nan
1966,Unprovoked,USA,Male,8.0,No,Spinner or blacktip sharks
1966,Invalid,USA,Male,26.0,No,nan
1966,Unprovoked,ITALY,Male,21.0,No,small shark
1966,Unprovoked,TAIWAN,Male,,No,Unknown.5 m to Unknown.Unknown m  [5' to 7'] shark
1966,Unprovoked,USA,Male,16.0,No,Lemon Shark
1966,Unprovoked,NEW BRITAIN,Female,9.0,Yes,A pack of 6 sharks
1966,Unprovoked,BAHAMAS,Female,18.0,No,nan
1966,Invalid,SOUTH AFRICA,Male,,No,nan
1966,Unprovoked,NEW BRITAIN,Female,13.0,Yes,A pack of 6 sharks
1966,Boat,AUSTRALIA,Male,,No,nan
1965,Unprovoked,PALAU,Male,8.0,No,Tiger Shark
1965,Unprovoked,SOUTH AFRICA,Male,25.0,No,"Unknown.8 m [6'], Unknown36-kg [3UnknownUnknown-lb] shark"
1965,Unprovoked,USA,Male,16.0,No,Mako Shark
1965,Invalid,USA,Male,,No,nan
1965,Unprovoked,USA,Male,17.0,No,Blacktip
1965,Invalid,USA,Male,19.0,Yes,nan
1965,Unprovoked,USA,Male,28.0,No,White Shark
1965,Unprovoked,USA,Male,49.0,No,Bull Shark
1965,Unprovoked,MEXICO,Male,35.0,No,nan
1965,Unprovoked,JAMAICA,Male,,No,nan
1965,Invalid,USA,Male,21.0,Yes,nan
1965,Unprovoked,USA,Male,18.0,No,Unknown.Unknown m [4'] shark
1965,Provoked,USA,Male,,No,nan
1965,Unprovoked,SOUTH AFRICA,Male,22.0,No,White Shark
1965,Unprovoked,SOUTH AFRICA,Male,20.0,No,nan
1965,Unprovoked,AUSTRALIA,Male,,No,Unknown.5 m [5'] shark
1965,Unprovoked,NEW GUINEA,Male,30.0,Yes,4.9 m [Unknown6'] whaler
1965,Unprovoked,USA,Male,13.0,No,nan
1965,Provoked,USA,Male,,No,Nurse Shark
1965,Unprovoked,RED SEA,Male,,No,Small Shark
1965,Unprovoked,EGYPT,Male,,No,"Unknown.5 m to Unknown.Unknown m [5' to 7'] shark, possibly a mako shark"
1965,Unprovoked,VANUATU,Male,,Yes,nan
1965,Invalid,SOUTH AFRICA,,,,nan
1965,Unprovoked,MEXICO,Male,,Yes,nan
1965,Unprovoked,EGYPT,Male,,No,nan
1965,Unprovoked,0,Male,39.0,No,nan
1965,Unprovoked,MEXICO,Male,,Yes,nan
1965,Provoked,PAPUA NEW GUINEA,Male,,No,small shark
1965,Unprovoked,SOUTH PACIFIC OCEAN,Male,,Yes,
1965,Unprovoked,JOHNSTON ISLAND,Male,,No,Grey reef shark
1965,Boat,AUSTRALIA,,,No,Unknown5' shark
1965,Provoked,AUSTRALIA,Male,43.0,Yes,4.6 m [Unknown5'] shark
1965,Unprovoked,PACIFIC OCEAN ,Male,44.0,No,nan
1965,Unprovoked,AUSTRALIA,Male,24.0,No,"Grey nurse shark, Unknown.4 m [8']"
1965,Unprovoked,AUSTRALIA,Male,40.0,No,Unknown.8 m [6'] carpet shark
1965,Unprovoked,BAHAMAS,Male,32.0,No,"Unknown.8 m [6'], Unknown8Unknown-lb shark"
1965,Unprovoked,BAHAMAS,Female,,Yes,"Unknown.8 m [6'], Unknown8Unknown-lb shark"
1965,Unprovoked,NEW BRITAIN,Male,15.0,Yes,Unknown sharks involved
1965,Unprovoked,PAPUA NEW GUINEA,Male,27.0,No,nan
1965,Invalid,PANAMA,,,Yes,Shark involvement not confirmed
1965,Provoked,PAPUA NEW GUINEA,Male,,No,Unknown.9 m [3'] shark
1965,Boat,BERMUDA,,,No,nan
1965,Unprovoked,MEXICO,Male,23.0,No,3UnknownUnknown-kg [66Unknown-lb] shark
1965,Unprovoked,PAPUA NEW GUINEA,Male,,No,nan
1965,Unprovoked,MEXICO,Male,38.0,No,nan
1965,Invalid,USA,Male,6.0,No,nan
1965,Invalid,USA,Male,,No,nan
1965,Unprovoked,MEXICO,Male,25.0,Yes,nan
1965,Provoked,BAHAMAS,Male,,No,Lemon Shark
1965,Unprovoked,USA,Male,15.0,No,nan
1965,Invalid,PHILIPPINES,Male,,Yes,Shark involvement not confirmed
1964,Unprovoked,SOUTH AFRICA,Male,25.0,No,White Shark
1964,Unprovoked,SENEGAL,Male,,No,3 m shark
1964,Unprovoked,NEW ZEALAND,Male,26.0,No,White Shark
1964,Unprovoked,NEW ZEALAND,Male,,No,nan
1964,Unprovoked,FIJI,Male,17.0,Yes,nan
1964,Unprovoked,NEW CALEDONIA,Male,15.0,Yes,nan
1964,Provoked,FIJI,,,No,Tiger Shark
1964,Unprovoked,PANAMA,Male,13.0,Yes,Unknown.8 m [6'] shark
1964,Unprovoked,USA,Male,38.0,No,Unknown.7 m [5.5'] shark
1964,Sea Disaster,PAPUA NEW GUINEA,Male,32.0,Yes,nan
1964,Unprovoked,AUSTRALIA,Male,19.0,No,Unknown.8 m [6'] shark
1964,Unprovoked,PAPUA NEW GUINEA,Male,,Yes,nan
1964,Unprovoked,PANAMA,Male,47.0,No,Lemon Shark
1964,Unprovoked,NEW ZEALAND,Male,19.0,Yes,White Shark
1964,Unprovoked,NEW ZEALAND,Male,,No,sand shark
1964,Unprovoked,AUSTRALIA,,,,nan
1964,Invalid,AUSTRALIA,Male,23.0,Yes,nan
1964,Boat,NEW ZEALAND,,,No,Unknown.8 m [6'] shark
1964,Unprovoked,USA,Male,12.0,No,Hammer Head Shark
1964,Unprovoked,COSTA RICA,Male,,Yes,nan
1964,Unprovoked,FIJI,,,Yes,nan
1964,Unprovoked,SOUTH AFRICA,Male,39.0,No,nan
1964,Unprovoked,SOUTH AFRICA,Male,17.0,No,nan
1964,Boat,SOUTH AFRICA,,,No,White Shark
1964,Unprovoked,AUSTRALIA,Male,,No,Wobbegong Shark
1964,Unprovoked,USA,Male,21.0,No,White Shark
1964,Unprovoked,PAPUA NEW GUINEA,Male,,Yes,Tiger Shark
1964,Unprovoked,FIJI,Female,20.0,No,nan
1964,Unprovoked,FIJI,Male,23.0,No,nan
1964,Unprovoked,SOUTH AFRICA,Male,,No,Unknown.Unknown m to Unknown.4 m  [7' to 8'] shark
1964,Invalid,NEW ZEALAND,Male,,No,White Shark
1964,Invalid,SOUTH AFRICA,Male,40.0,Yes,nan
1964,Unprovoked,FIJI,Male,35.0,Yes,Tiger Shark
1964,Boat,PAPUA NEW GUINEA,Male,,No,Unknown.4 m [8'] shark
1964,Provoked,AUSTRALIA,Male,25.0,No,White Shark
1964,Unprovoked,TAIWAN,Male,32.0,Yes,nan
1964,Invalid,0,Male,24.0,,nan
1964,Unprovoked,AUSTRALIA,Male,19.0,No,"Grey nurse shark, Unknown.8 m [6']"
1964,Invalid,USA,,,No,nan
1964,Provoked,SOUTH AFRICA,Male,,No,nan
1964,Boat,USA,,,No,Mako Shark
1964,Unprovoked,AUSTRALIA,Male,29.0,Yes,nan
1964,Unprovoked,USA,Male,14.0,No,nan
1964,Unprovoked,AUSTRALIA,Male,25.0,No,White Shark
1964,Unprovoked,KENYA,Male,10.0,Yes,nan
1964,Unprovoked,PAPUA NEW GUINEA,Male,28.0,No,Unknown.Unknown m [7'] shark
1964,Boat,USA,,,No,Unknown.Unknown m [7'] shark
1964,Unprovoked,PAPUA NEW GUINEA,Male,,No,nan
1964,Unprovoked,SOUTH AFRICA,Male,19.0,No,Ragged Tooth Shark
1964,Unprovoked,TAIWAN,Male,20.0,No,Unknown.8 m [6'] shark
1964,Boat,AUSTRALIA,,,No,4.6 m [Unknown5'] shark
1964,Unprovoked,MEXICO,Male,19.0,No,Unknown.8 to Unknown.4 m [6' to 8'] shark
1964,Invalid,USA,,,No,nan
1964,Invalid,USA,Male,18.0,No,nan
1964,Sea Disaster,BERMUDA,,,Yes,nan
1964,Boat,PAPUA NEW GUINEA,,,No,nan
1964,Unprovoked,PAPUA NEW GUINEA,Male,,Yes,nan
1964,Provoked,USA,Male,,No,white shark
1964,Invalid,SOUTH AFRICA,Male,52.0,Yes,nan
1964,Invalid,USA,Female,29.0,Yes,nan
1964,Unprovoked,SOUTH AFRICA,Male,30.0,No,Zambesi shark
1964,Unprovoked,PANAMA,Male,21.0,No,Less than Unknown.Unknown m [4']
1964,Unprovoked,JAPAN,Male,12.0,No,nan
1964,Unprovoked,USA,Male,28.0,No,Hammer Head Shark
1964,Provoked,USA,Male,22.0,No,Nurse Shark
1964,Unprovoked,USA,Male,,No,3' shark
1963,Unprovoked,SOUTH AFRICA,Male,15.0,No,nan
1963,Unprovoked,PAPUA NEW GUINEA,Male,,No,nan
1963,Sea Disaster,SOLOMON ISLANDS,Male,,Yes,nan
1963,Invalid,USA,Male,,Yes,nan
1963,Unprovoked,USA,Male,15.0,No,3.7 to 4.5 m [UnknownUnknown' to Unknown5'] shark seen in vicinity
1963,Unprovoked,AUSTRALIA,Male,25.0,No,Unknown.8 m to Unknown.4 m  [6' to 8'] shark
1963,Provoked,AUSTRALIA,Male,,No,Grey nurse shark
1963,Unprovoked,USA,Male,25.0,Yes,"Hand found in gut of Unknown.9 m to 3.3 m [9'7 to UnknownUnknown'UnknownUnknown] Galapagos shark, C. galapagensis"
1963,Sea Disaster,PHILIPPINES,,,Yes,nan
1963,Invalid,USA,Male,,No,Shark involvement not confirmed
1963,Provoked,PAPUA NEW GUINEA,Male,30.0,No,Unknown.8 m [6'] shark
1963,Unprovoked,GREECE,Female,42.0,Yes,White Shark
1963,Unprovoked,FIJI,Male,28.0,No,White Shark
1963,Unprovoked,AUSTRALIA,Male,18.0,No,Bronze Whaler Shark
1963,Provoked,SOUTH AFRICA,Male,,No,<Unknown.5 m shark
1963,Unprovoked,MAURITIUS,Male,24.0,No,nan
1963,Invalid,USA,Male,,Yes,nan
1963,Unprovoked,FIJI,Male,41.0,No,nan
1963,Unprovoked,AUSTRALIA,Female,32.0,Yes,"Tooth fragments of �whaler� shark were recovered, a bull shark, according to Edwards"
1963,Invalid,AUSTRALIA,Male,25.0,Yes,nan
1963,Boat,SOUTH AFRICA,,,No,Unknown93-lb shark
1963,Provoked,NEW ZEALAND,,14.0,No,"Grey nurse shark, Unknown.8 m [6']"
1963,Unprovoked,SOUTH AFRICA,Male,27.0,No,Unknown m shark
1963,Unprovoked,SOUTH AFRICA,Male,24.0,No,"Zambesi shark, Unknown m [6'9]"
1963,Provoked,AUSTRALIA,,,No,White Shark
1963,Boat,MOZAMBIQUE,,,No,Zambesi shark
1963,Unprovoked,FIJI,,,,nan
1963,Unprovoked,SEYCHELLES,Male,,Yes,nan
1963,Sea Disaster,JAMAICA,,,Yes,nan
1963,Unprovoked,PANAMA,Male,,Yes,nan
1963,Unprovoked,SOUTH AFRICA,Male,,No,White Shark
1963,Provoked,USA,Male,24.0,No,Unknown.Unknown m [4'] shark
1963,Unprovoked,FIJI,Male,25.0,No,nan
1963,Unprovoked,SOUTH AFRICA,Female,20.0,No,"Zambesi shark, Unknown.8 m [6']"
1963,Unprovoked,USA,Male,14.0,No,nan
1963,Unprovoked,SOUTH AFRICA,Male,24.0,No,Unknown.8 m [6']  shark
1963,Unprovoked,AUSTRALIA,Male,,No,"4.3 m [Unknown4'], UnknownUnknownUnknownUnknown-lb shark"
1963,Unprovoked,SOUTH AFRICA,Male,18.0,Yes,nan
1963,Invalid,ATLANTIC OCEAN,Female,,No,Shark involvement unconfirmed
1963,Provoked,AUSTRALIA,Male,,No,Wobbegong Shark
1963,Unprovoked,SOUTH AFRICA,Male,15.0,Yes,3UnknownUnknown- to 4UnknownUnknown-lb Zambesi shark
1963,Unprovoked,AUSTRALIA,Male,23.0,No,White Shark
1963,Unprovoked,NEW BRITAIN,Male,22.0,Yes,Tiger Shark
1963,Unprovoked,NEW ZEALAND,Male,20.0,No,Possibly a broadnose 7-gill shark
1963,Provoked,PAPUA NEW GUINEA,Female,18.0,No,Tiger Shark
1963,Unprovoked,FIJI,Female,21.0,No,>Unknown.Unknown m [4'] tiger shark
1963,Provoked,SOUTH AFRICA,Male,13.0,No,"Dusky shark, Unknown m"
1963,Unprovoked,ITALY,Male,28.0,No,nan
1963,Unprovoked,CHILE,Male,,Yes,White Shark
1963,Unprovoked,FEDERATED STATES OF MICRONESIA,Male,26.0,No,Tiger Shark
1963,Unprovoked,DOMINICAN REPUBLIC,Male,,Yes,8 sharks
1963,Provoked,AUSTRALIA,Male,,No,White Shark
1963,Provoked,USA,Male,16.0,No,Nurse Shark
1963,Provoked,AUSTRALIA,Male,18.0,No,Unknown.5 m [5'] shark
1963,Invalid,USA,,25.0,Yes,numerous dusky sharks & a 3 m to 4.6 m [UnknownUnknown' to Unknown5'] to  tiger shark
1963,Unprovoked,SOLOMON ISLANDS,Male,30.0,Yes,5.5 m [Unknown8'] shark
1963,Provoked,NORTH PACIFIC OCEAN,Male,20.0,No,nan
1963,Unprovoked,USA,Male,28.0,No,5UnknownUnknown-lb shark
1963,Unprovoked,PALAU,Male,35.0,No,Dooley believed his Injury was caused by stingray (Dasyatidae family)
1963,Unprovoked,PAPUA NEW GUINEA,Male,,No,6' shark
1963,Provoked,USA,Male,,No,"Silky shark, Unknown.9 m [6.5']"
1962,Boat,NEW ZEALAND,,,,nan
1962,Unprovoked,SOLOMON ISLANDS,Male,,Yes,nan
1962,Unprovoked,PAPUA NEW GUINEA,Male,10.0,Yes,Possibly a bronze whaler shark
1962,Unprovoked,AUSTRALIA,Male,35.0,No,6Unknown cm  shark
1962,Unprovoked,SOUTH AFRICA,Male,13.0,Yes,White Shark
1962,Unprovoked,SOUTH AFRICA,Male,22.0,Yes,nan
1962,Unprovoked,AUSTRALIA,Male,,No,3.7 m [UnknownUnknown'] shark
1962,Provoked,NEW ZEALAND,Male,15.0,No,Unknown.8 m [6'] shark
1962,Unprovoked,PAPUA NEW GUINEA,Male,,No,Unknown.Unknown m  [4'] shark
1962,Unprovoked,MOZAMBIQUE,Male,16.0,No,nan
1962,Boat,AUSTRALIA,,,No,Bronze Whaler Shark
1962,Provoked,NEW ZEALAND,Male,,No,Unknown.8 m [6'] shark
1962,Provoked,SOUTH AFRICA,,,No,4.9 m [Unknown6']shark
1962,Unprovoked,SOUTH AFRICA,Male,13.0,No,"Zambesi shark, Unknown.Unknown m [4']"
1962,Provoked,AUSTRALIA,,,No,Bronze Whaler Shark
1962,Boat,FIJI,,,No,nan
1962,Sea Disaster,USA,,,Yes,nan
1962,Unprovoked,MOZAMBIQUE,Male,16.0,,nan
1962,Unprovoked,USA,Male,17.0,No,nan
1962,Unprovoked,NEW ZEALAND,Male,18.0,No,Unknown.5 m [5'] shark
1962,Unprovoked,AUSTRALIA,,,No,nan
1962,Provoked,AUSTRALIA,Male,19.0,No,Bronze Whaler Shark
1962,Invalid,AUSTRALIA,Male,25.0,Yes,UnknownUnknown' whale
1962,Provoked,USA,Male,55.0,No,"Sevengill  shark, Unknown.Unknown m [4']"
1962,Unprovoked,AUSTRALIA,Male,,No,nan
1962,Unprovoked,INDONESIA,,,Yes,nan
1962,Unprovoked,SPAIN,Female,,No,nan
1962,Unprovoked,MARSHALL ISLANDS,Male,57.0,No,Unknown.8 m [6'] shark
1962,Provoked,AUSTRALIA,,,No,Unknown.7 m [9'] shark
1962,Boat,SOUTH AFRICA,,,No,nan
1962,Provoked,AUSTRALIA,,,No,nan
1962,Boat,AUSTRALIA,,,No,White Shark
1962,Invalid,SOUTH AFRICA,Male,40.0,Yes,Zambesi shark
1962,Unprovoked,NEW ZEALAND,Female,54.0,No,36  shark
1962,Unprovoked,PAPUA NEW GUINEA,Male,24.0,No,White Shark
1962,Boat,AUSTRALIA,,,No,Said to involve a Grey nurse shark 3.7 m [UnknownUnknown']
1962,Unprovoked,AUSTRALIA,Male,19.0,No,"Unknown.Unknown m [7'] shark, a shark's serrated tooth recovered from toe"
1962,Provoked,AUSTRALIA,,,No,"Grey nurse shark,  3 m [UnknownUnknown']"
1962,Unprovoked,USA,Male,29.0,No,White Shark
1962,Unprovoked,NEW ZEALAND,Male,44.0,No,nan
1962,Provoked,NEW ZEALAND,,,No,Said to involve a 4.9 m [Unknown6'] red shark
1962,Unprovoked,USA,Male,31.0,No,nan
1962,Provoked,MADAGASCAR,Male,20.0,No,Unknown m [6'9] shark
1962,Boat,AUSTRALIA,,,No,nan
1962,Unprovoked,ADMIRALTY ISLANDS,Male,26.0,No,nan
1962,Provoked,ISRAEL,Male,,,Unknown.5 m [8.Unknown5'] shark
1962,Unprovoked,ITALY,Male,28.0,Yes,White Shark
1962,Unprovoked,SOUTH ATLANTIC OCEAN,Male,29.0,Yes,nan
1962,Unprovoked,MEXICO,Male,20.0,No,nan
1962,Unprovoked,BRITISH WEST INDIES,Male,24.0,No,Blacktip
1962,Unprovoked,PANAMA,Male,1.0,Yes,nan
1962,Invalid,USA,Female,43.0,No,Blue
1962,Boat,AUSTRALIA,Male,,No,Grey nurse shark
1962,Unprovoked,MEXICO,Male,32.0,Yes,Unknown.7 m [9'] shark
1962,Provoked,PAPUA NEW GUINEA,Male,49.0,No,A long thin brown-colored shark
1962,Unprovoked,SOUTH AFRICA,Male,30.0,No,nan
1962,Sea Disaster,MID ATLANTIC OCEAN,Male,,No,nan
1962,Boat,AUSTRALIA,,,No,3 m [UnknownUnknown'] blue whaler
1962,Unprovoked,USA,Male,24.0,No,White Shark
1962,Invalid,AUSTRALIA,Male,,Yes,nan
1962,Unprovoked,AUSTRALIA,Male,26.0,No,3 m [UnknownUnknown'] shark
1962,Unprovoked,AUSTRALIA,Male,16.0,Yes,White Shark
